train_0_brown_165_42_42,66.66666666666667,2000
train_1_bisque_2_238_213_183,66.66666666666667,2000
train_2_green_yellow_173_255_47,66.66666666666667,2000
train_3_dim_gray_105_105_105,66.66666666666667,2000
train_4_tomato_255_99_71,66.66666666666667,2000
train_5_tan_210_180_140,66.66666666666667,2000
train_6_misty_rose_255_228_225,66.66666666666667,2000
train_7_rosy_brown_188_143_143,66.66666666666667,2000
train_8_blue_violet_138_43_226,66.66666666666667,2000
train_9_light_yellow_255_255_224,66.66666666666667,2000
train_10_aquamarine_127_255_212,66.66666666666667,2000
train_11_hot_pink_255_105_180,66.66666666666667,2000
train_12_dark_turquoise_0_206_209,66.66666666666667,2000
train_13_alice_blue_240_248_255,66.66666666666667,2000
train_14_sienna_160_82_45,66.66666666666667,2000
train_15_slate_gray_112_138_144,66.66666666666667,2000
train_16_antique_white_2_238_223_204,66.66666666666667,2000
train_17_ivory_4_139_139_131,66.66666666666667,2000
train_18_honeydew_4_131_139_131,66.66666666666667,2000
train_19_dark_sea_green_143_188_143,66.66666666666667,2000
train_20_medium_slate_blue_123_104_238,66.66666666666667,2000
train_21_purple_160_32_240,66.66666666666667,2000
train_22_white_255_255_255,66.66666666666667,2000
train_23_olive_drab_107_142_35,66.66666666666667,2000
train_24_light_blue_173_216_230,66.66666666666667,2000
test_0_antique_white_2_238_223_204,66.66666666666667,2000
test_1_cornsilk_4_139_136_120,66.66666666666667,2000
test_2_cadet_blue_95_158_160,66.66666666666667,2000
test_3_hot_pink_255_105_180,66.66666666666667,2000
test_4_sienna_160_82_45,66.66666666666667,2000
test_5_light_gray_211_211_211,66.66666666666667,2000
test_6_snow_3_205_201_201,66.66666666666667,2000
test_7_yellow_255_255_0,66.66666666666667,2000
test_8_gainsboro_220_220_220,66.66666666666667,2000
test_9_antique_white_4_139_131_120,66.66666666666667,2000
test_10_linen_240_240_230,66.66666666666667,2000
test_11_dim_gray_105_105_105,66.66666666666667,2000
test_12_dodger_blue_30_144_255,66.66666666666667,2000
test_13_cornsilk_4_139_136_120,66.66666666666667,2000
test_14_thistle_216_191_216,66.66666666666667,2000
test_15_sky_blue_135_206_250,66.66666666666667,2000
test_16_plum_221_160_221,66.66666666666667,2000
test_17_dodger_blue_30_144_255,66.66666666666667,2000
test_18_medium_sea_green_60_179_113,66.66666666666667,2000
test_19_snow_2_238_233_233,66.66666666666667,2000
test_20_green_0_255_0,66.66666666666667,2000
test_21_gainsboro_220_220_220,66.66666666666667,2000
test_22_light_goldenrod_238_221_130,66.66666666666667,2000
test_23_orange_255_165_0,66.66666666666667,2000
test_24_honeydew_3_193_205_193,66.66666666666667,2000
